,name,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,emb32,emb33,emb34,emb35,emb36,emb37,emb38,emb39,emb40,emb41,emb42,emb43,emb44,emb45,emb46,emb47,emb48,emb49,emb50,emb51,emb52,emb53,emb54,emb55,emb56,emb57,emb58,emb59,emb60,emb61,emb62,emb63,emb64,emb65,emb66,emb67,emb68,emb69,class
423,rakesh_004.png,-34.72168,-9.490134,-146.83319,2.7962952,-29.407528,-19.615692,-3.1084938,26.884697,14.009064,-0.43084145,-23.924961,-40.11841,-5.830078,26.927505,-12.923004,10.537408,35.33197,26.780909,-20.810299,29.001911,4.374399,10.727879,35.63478,84.75905,-14.039091,37.821518,16.650532,2.3654537,-53.33249,-59.7341,-8.938572,53.812202,1.0860596,21.265285,70.96675,111.539955,-34.84939,66.82343,21.024931,-37.956673,-75.24407,-201.14914,-38.0598,56.743515,-151.16527,61.587414,92.878334,252.955,-5.728161,63.892117,173.27625,-37.956673,-75.24407,-201.14914,-38.0598,56.743515,-151.16527,-12.34206,88.465454,63.0168,-48.985878,1.0002766,17.821812,-17.741297,139.31792,90.212204,-73.752846,3.1870117,-50.286705,triangle
424,rakesh_005.png,-34.63909,-8.487395,-153.42282,3.1969395,-29.385393,-28.433762,-3.374546,26.45819,19.073387,0.9897423,-25.290665,-51.942398,-5.2637634,26.945621,-9.576157,10.864085,36.28257,18.683277,-18.844679,31.980433,8.566761,9.708178,35.729115,86.78524,-16.553532,36.25682,25.459322,4.1866817,-54.676056,-80.37616,-8.6383095,53.403812,9.497231,20.572262,72.01169,105.46851,-35.39821,68.23725,34.026085,-35.75404,-74.489006,-230.548,-37.97577,56.241974,-147.17656,60.512985,91.82464,255.64037,-6.060749,65.39909,190.69987,-35.75404,-74.489006,-230.548,-37.97577,56.241974,-147.17656,-13.21944,86.30965,82.87632,-46.959976,3.5128136,31.754597,-19.472946,138.54593,125.24256,-73.22169,4.0405197,-29.57132,triangle
425,rakesh_006.png,-33.99439,-9.593195,-152.01624,4.2970676,-29.022984,-22.312424,-2.4689522,27.4636,22.418335,0.51434517,-25.393291,-45.14795,-5.6303864,25.78724,-6.9126434,10.777603,35.711998,25.51355,-19.779861,30.596722,4.0484085,10.232155,35.458298,91.93509,-15.1833515,36.988506,22.175013,4.811413,-54.416275,-67.46037,-8.099339,53.25084,15.505692,21.009758,71.170296,117.44864,-34.96321,67.58523,26.223421,-34.80945,-75.03309,-216.86511,-36.467255,54.68126,-139.12206,60.63062,91.78711,266.8534,-6.595295,66.15481,180.85117,-34.80945,-75.03309,-216.86511,-36.467255,54.68126,-139.12206,-13.430742,86.697815,78.14667,-48.47513,3.0487194,17.173763,-19.575474,137.87834,116.38197,-73.89064,4.578926,-52.586315,triangle
426,rakesh_007.png,-35.113773,-9.8276825,-147.1792,3.9417915,-29.441252,-23.23909,-2.4910126,26.658024,19.486801,0.3214817,-24.282528,-45.95346,-5.248844,25.176756,-11.89592,9.292694,34.817253,24.014826,-21.122412,30.216467,-6.8158216,11.222565,35.499897,90.74062,-15.000864,37.08576,16.707497,4.2632732,-53.723778,-69.19255,-7.7398567,51.834778,7.5908813,20.515259,70.317154,114.75545,-36.123276,67.30222,9.891674,-35.16073,-74.02812,-213.88258,-38.5434,52.483757,-142.07748,59.939262,90.6215,259.4455,-5.3197327,66.653244,159.56003,-35.16073,-74.02812,-213.88258,-38.5434,52.483757,-142.07748,-14.217434,85.67648,76.9693,-46.820198,4.023094,8.391081,-19.78776,135.13577,111.02684,-73.043625,5.6089554,-65.642044,triangle
427,rakesh_008.png,-35.908752,-10.059822,-156.03497,3.6877441,-29.71578,-25.857285,-4.439102,27.562721,18.336426,0.98667526,-24.598087,-52.243652,-4.6370087,24.582706,-15.165405,10.7096405,36.430115,25.089949,-20.396416,30.089083,0.40939713,11.238276,36.63895,100.379776,-15.439413,37.68941,23.341822,4.6744194,-54.313866,-78.10094,-9.076111,52.145428,3.1710205,21.947916,73.06906,125.46973,-35.83583,67.778496,23.751219,-35.50141,-75.35149,-230.811,-40.71778,53.0634,-156.18887,62.12375,94.10668,278.17978,-4.1941566,66.86052,183.11111,-35.50141,-75.35149,-230.811,-40.71778,53.0634,-156.18887,-15.227119,88.81438,79.31439,-46.74049,3.2392502,17.089968,-20.850803,137.99516,116.39264,-73.41818,4.289711,-59.947987,triangle
428,rakesh_009.png,-36.106556,-9.290535,-149.71817,3.8422546,-30.43733,-22.060898,-2.482212,25.684769,19.528954,0.580925,-25.57013,-46.011703,-5.497059,25.244806,-12.153236,10.128588,34.763264,21.482311,-19.374481,31.001629,3.7401428,10.766745,35.808647,92.41295,-16.826647,36.367012,22.36113,4.4231796,-56.00746,-68.0726,-7.979271,50.929573,7.375717,20.895332,70.57191,113.89526,-36.201126,67.36864,26.101273,-35.15118,-75.70868,-214.47156,-40.618023,52.049725,-145.66167,60.469692,90.273125,260.29422,-3.562374,66.24849,179.13866,-35.15118,-75.70868,-214.47156,-40.618023,52.049725,-145.66167,-14.738123,84.954025,75.907875,-44.852333,4.2489223,23.214283,-20.816107,135.76895,109.76634,-72.445724,4.807289,-46.83754,triangle
429,rakesh_010.png,-35.96831,-10.23563,-141.72253,4.6966743,-29.105104,-15.078201,-2.7374992,27.806154,12.401871,0.8881626,-25.221706,-36.165466,-5.5554733,24.467175,-17.655746,11.978462,36.30377,27.10825,-21.322004,30.950762,-3.6318102,9.872103,35.54107,84.8788,-14.461262,37.342434,13.019414,5.584837,-54.326813,-51.243668,-8.292973,52.273327,-5.2538757,21.850565,71.84484,111.987045,-35.783264,68.2932,9.387604,-35.460213,-75.64101,-188.71172,-39.184547,53.116264,-151.2309,62.895615,93.159035,249.4551,-4.891693,67.45026,155.36462,-35.460213,-75.64101,-188.71172,-39.184547,53.116264,-151.2309,-13.759319,87.36514,58.230103,-49.779087,2.9437447,8.518944,-20.202955,137.05403,76.73982,-74.11245,4.7451096,-63.34044,triangle
430,rakesh_011.png,-36.324226,-9.9758835,-150.16966,4.040182,-30.863148,-23.511505,-3.5385056,26.810041,18.423615,1.5077953,-25.748405,-47.419678,-4.60643,25.606253,-14.5373,10.504023,34.51014,22.709387,-20.588741,31.192183,4.129381,11.619453,36.44439,93.11456,-16.205063,36.31197,22.684196,5.5479774,-56.611553,-70.93118,-8.144936,52.416294,3.8863144,22.123476,70.95453,115.82395,-36.793804,67.50415,26.813578,-34.18038,-77.37676,-217.74171,-41.06503,53.22974,-149.64247,61.851837,91.71974,262.6345,-3.8737106,66.69071,180.34236,-34.18038,-77.37676,-217.74171,-41.06503,53.22974,-149.64247,-15.488714,86.790764,78.62308,-45.811058,4.2209644,24.826202,-21.60294,138.14542,111.505455,-73.635574,4.0885468,-45.604168,triangle
431,rakesh_012.png,-36.03798,-8.807394,-147.22713,5.737215,-30.284422,-19.333603,-2.3043556,25.770424,18.09616,1.0153484,-25.88417,-39.631805,-5.6662064,25.008783,-12.294739,11.395208,35.53192,17.108074,-20.380295,30.5588,10.8124695,11.278584,36.125908,81.440155,-16.02159,36.848793,24.006096,6.7525635,-56.168594,-58.96541,-7.970562,50.77921,5.801422,22.673792,71.65783,98.54823,-36.401886,67.40759,34.818565,-32.601402,-75.679085,-202.30713,-40.69255,52.674908,-145.31111,62.027756,91.16832,241.88995,-3.6798935,65.511894,185.93109,-32.601402,-75.679085,-202.30713,-40.69255,52.674908,-145.31111,-16.032572,85.432846,72.926254,-46.398476,2.9986897,36.97169,-22.714127,136.3258,100.26332,-73.698654,3.7215729,-20.462368,triangle
432,rakesh_013.png,37.968975,-12.583993,-157.32834,2.9653244,28.530596,-5.8668213,-10.712378,-27.293814,-20.120117,7.7823906,25.388697,-41.624252,-3.6055126,-28.386658,-31.572113,19.327412,27.454172,8.563192,-17.222847,36.264084,1.989027,19.617908,36.449577,33.711605,-15.403883,36.56555,63.428288,10.747715,53.919292,-47.491074,-14.31789,-55.680473,-51.69223,38.94532,63.903748,42.274796,-32.62673,72.829636,65.41731,46.452766,52.31853,-206.23775,25.91501,-79.247696,-207.60222,3.2402687,65.50451,201.02148,-72.859634,96.39686,221.3273,46.452766,52.31853,-206.23775,25.91501,-79.247696,-207.60222,-22.481333,-84.94871,-57.44493,-49.881737,1.6520748,-52.602497,-33.869236,-138.72406,-47.39279,-84.903534,1.7680511,-22.885815,triangle
433,rakesh_014.png,38.576393,-10.576485,-142.47285,1.169117,26.93151,-4.4917755,-10.446085,-26.153297,-16.017532,4.0205536,27.371084,-40.911285,-2.785986,-27.741581,-32.71483,17.376947,27.592234,10.040909,-16.686533,35.44903,6.557021,19.166506,34.147087,31.486378,-15.654497,33.618443,61.849567,5.1896706,54.302593,-45.40306,-13.232071,-53.89488,-48.73236,36.543453,61.739323,41.527287,-32.34103,69.067474,68.406586,41.852135,54.88243,-189.22574,27.258247,-75.627686,-189.85538,-0.119010925,61.159485,185.34998,-72.831345,90.80028,209.52962,41.852135,54.88243,-189.22574,27.258247,-75.627686,-189.85538,-18.303156,-82.22511,-46.27713,-44.57929,1.0291348,-40.93492,-25.109695,-137.33778,-38.080673,-79.40029,0.5004883,-10.571732,triangle
434,rakesh_015.png,38.65327,-10.2919655,-139.77231,1.3594246,27.779434,-2.07576,-14.5569,-27.22362,-16.470566,5.2314987,26.36607,-40.29138,-4.0973434,-28.30952,-35.121506,19.211372,29.221096,11.100569,-18.212908,37.56163,3.6127834,18.05451,33.597652,32.03061,-16.151293,34.873142,56.540928,6.5909233,54.145504,-42.36714,-18.654243,-55.533142,-51.59207,37.265884,62.81875,43.13118,-34.3642,72.43478,60.15371,43.15774,54.658463,-185.4022,22.085484,-76.63003,-188.10162,0.69906616,62.30579,186.16623,-75.10393,93.53166,196.66327,43.15774,54.658463,-185.4022,22.085484,-76.63003,-188.10162,-23.237003,-84.0227,-53.07489,-48.91787,0.93074036,-52.69337,-32.565845,-138.69829,-47.905014,-83.12367,2.2062302,-28.183052,triangle
435,rakesh_016.png,38.838425,-9.569587,-143.1169,1.076046,28.503311,-1.4018478,-14.729029,-25.717392,-19.269226,4.6289864,27.864094,-40.31398,-4.441061,-29.911785,-29.429718,20.151842,29.603735,15.932117,-17.499727,35.703987,3.5792923,18.162695,35.640972,33.75178,-16.920347,35.27888,58.236034,5.7050323,56.367405,-41.715828,-19.17009,-55.629177,-48.698944,38.314537,65.244705,49.6839,-34.420074,70.982864,61.815327,42.954304,58.052395,-185.18834,21.257488,-76.45334,-191.46024,1.0652657,63.559715,193.1564,-74.84766,91.80704,204.57661,42.954304,58.052395,-185.18834,21.257488,-76.45334,-191.46024,-22.802908,-80.9707,-69.13269,-47.82771,1.8594055,-64.32936,-31.872955,-138.74658,-58.24843,-82.91075,1.4973145,-39.845104,triangle
436,rakesh_017.png,38.813393,-9.670596,-153.51497,0.5786476,28.296911,0.34641266,-15.007448,-27.264818,-22.179,4.661194,26.72513,-35.737602,-5.728691,-29.411243,-29.13623,19.004711,29.354717,14.678572,-17.672798,36.581944,4.8003674,18.415295,36.532722,34.043125,-16.76582,34.516216,59.165974,5.2398415,55.02204,-35.39119,-20.73614,-56.676064,-51.31523,37.420006,65.88744,48.721695,-34.438618,71.09816,63.96634,42.558113,55.816326,-187.81435,19.572378,-76.81154,-205.92201,0.10173416,65.093155,201.14487,-74.74713,91.233635,218.57312,42.558113,55.816326,-187.81435,19.572378,-76.81154,-205.92201,-24.521898,-81.01803,-80.88131,-48.603558,2.7006893,-66.05049,-34.91178,-137.1544,-74.27994,-83.78467,0.6841812,-40.92764,triangle
437,rakesh_018.png,38.47953,-10.923641,-162.40453,1.0311813,30.469997,0.8005066,-15.553516,-26.806553,-22.306213,4.7132454,28.637402,-36.526276,-6.13793,-31.590958,-28.15091,19.562347,29.82679,15.209114,-18.65313,36.999783,4.5918922,18.815903,37.484695,35.949615,-18.640783,37.43168,63.100338,5.7444267,59.1074,-35.72577,-21.691446,-58.39751,-50.457123,38.37825,67.311485,51.15873,-37.293915,74.43146,67.69223,42.83514,59.507767,-194.31871,18.176903,-80.645164,-216.67323,1.2875366,66.91112,209.75168,-77.16226,96.67911,233.90834,42.83514,59.507767,-194.31871,18.176903,-80.645164,-216.67323,-24.930714,-84.164566,-85.99902,-49.339127,2.9330006,-65.88635,-35.78189,-144.39291,-77.62366,-86.795815,2.879982,-38.735634,triangle
438,rakesh_019.png,38.269436,-10.673331,-162.80193,1.0971336,30.602491,-1.4230347,-15.69791,-26.788952,-22.967499,4.8102493,28.031525,-35.495544,-5.156206,-31.563942,-27.198608,20.272028,30.47437,14.621889,-18.174198,37.217354,9.436629,18.149452,37.09455,35.35372,-17.810514,36.218014,66.208466,5.907383,58.634018,-36.91858,-20.854116,-58.352894,-50.166107,38.42148,67.56892,49.97561,-35.984715,73.43537,75.645096,43.163944,58.853905,-195.15227,18.428196,-79.91944,-217.53627,1.164917,67.34903,208.2093,-75.26703,95.00192,243.01526,43.163944,58.853905,-195.15227,18.428196,-79.91944,-217.53627,-26.244808,-83.82489,-81.48401,-49.921738,2.095974,-55.988342,-36.211266,-143.42036,-73.18707,-85.88171,1.2194366,-25.133595,triangle
439,rakesh_020.png,38.66635,-10.242719,-151.32364,0.59290695,30.595009,-5.1989822,-15.30382,-28.417364,-23.034393,5.6964874,27.844864,-36.023773,-6.0937214,-29.819176,-27.239777,21.42285,30.37741,9.45277,-17.887636,36.852493,7.995406,17.260082,37.47665,31.31112,-18.589495,36.353546,64.47578,6.2893944,58.439873,-41.222755,-21.397541,-58.23654,-50.27417,38.68293,67.854065,40.76389,-36.47713,73.20604,72.471176,43.793427,58.992462,-189.1846,18.43113,-79.27457,-204.9596,1.1788979,67.30147,188.72574,-76.3058,94.244064,227.1566,43.793427,58.992462,-189.1846,18.43113,-79.27457,-204.9596,-24.757696,-84.52855,-71.83414,-50.496094,2.5495186,-48.732517,-36.547905,-142.1926,-63.05014,-86.34567,1.4264145,-15.567863,triangle
440,rakesh_021.png,38.607876,-9.712854,-145.58939,0.904068,28.342293,-2.4169312,-16.222267,-26.247988,-17.333054,4.445469,26.998291,-41.72767,-6.5074835,-29.9203,-34.10115,19.123999,29.81127,11.294651,-18.062416,38.256508,-0.6586704,17.091473,36.210846,32.153217,-17.569881,35.702656,50.80597,5.349537,55.340584,-44.1446,-22.729752,-56.16829,-51.434204,36.21547,66.02212,43.44787,-35.632298,73.95916,50.1473,41.52213,55.950916,-192.64822,18.313402,-76.20433,-194.10934,0.042877197,65.41178,191.9515,-76.675446,93.9952,192.82245,41.52213,55.950916,-192.64822,18.313402,-76.20433,-194.10934,-25.55923,-82.125305,-60.76905,-50.48987,1.556591,-63.634735,-36.512184,-139.04388,-53.142532,-85.15122,1.0484009,-44.98198,triangle
441,rakesh_022.png,38.510624,-10.813507,-145.86319,1.1960258,29.76046,-4.548851,-16.639175,-26.223238,-17.470367,4.6696625,27.371151,-40.749214,-5.976186,-29.319515,-30.562546,20.766632,29.586035,10.596436,-17.878025,37.68795,0.8663521,16.3932,36.40714,29.380512,-18.334866,36.046597,53.182106,5.8656883,57.13161,-45.298065,-22.61536,-55.542755,-48.032913,37.159832,65.99317,39.976948,-36.21289,73.73455,54.048462,43.001835,57.15067,-192.94626,17.269741,-77.18882,-192.1111,0.023685455,65.97412,187.62515,-76.09799,95.380615,198.12665,43.001835,57.15067,-192.94626,17.269741,-77.18882,-192.1111,-27.261036,-83.9328,-59.456398,-50.819447,1.8179398,-59.83498,-37.906883,-140.62347,-49.26973,-85.547516,1.4573975,-36.033386,triangle
442,rakesh_023.png,37.969864,-10.508341,-156.81981,1.0223045,29.268726,-3.6816864,-16.340044,-25.387098,-19.659836,5.061268,28.065666,-37.711273,-6.729702,-30.800037,-32.92163,20.24766,30.933676,16.378138,-18.42565,37.33833,4.001251,17.905792,36.58944,35.86987,-18.071875,36.158466,59.8853,6.0835724,57.334393,-41.39296,-23.069746,-56.187134,-52.581467,38.15345,67.52312,52.24801,-36.497524,73.496796,63.88655,42.583794,58.45117,-198.90547,16.36976,-78.320595,-208.70857,1.6532326,66.40634,209.76053,-75.93703,95.63026,220.01366,42.583794,58.45117,-198.90547,16.36976,-78.320595,-208.70857,-25.803404,-83.09691,-58.516174,-50.05365,1.21381,-56.300323,-37.594376,-141.96262,-53.726532,-86.03132,0.7828369,-32.284893,triangle
443,santosh_001.png,38.41681,-11.1421995,-86.95411,4.4013405,24.224728,9.134075,0.5191803,-24.880526,-17.131035,5.19685,19.340012,-24.35178,6.8963394,-22.968658,-30.384682,17.187319,23.36692,12.435875,-16.313583,33.23201,5.7979736,20.914564,27.512955,30.102226,-14.157459,29.62496,45.457645,9.59819,43.56474,-15.217705,7.4155197,-47.849182,-47.515717,38.101883,50.879875,42.5381,-30.471043,62.856968,51.25562,41.75424,43.566643,-105.54432,52.093094,-70.13548,-131.09732,5.945835,50.87797,132.86472,-75.14862,85.14327,134.83722,41.75424,43.566643,-105.54432,52.093094,-70.13548,-131.09732,-4.5190926,-77.18596,-65.52074,-46.659363,4.072584,-52.638542,-2.819603,-119.49463,-71.55364,-81.731384,6.1845894,-37.283123,triangle
444,santosh_002.png,38.50808,-10.822553,-68.91445,3.8982506,23.084978,9.136005,5.2356033,-20.878164,-16.004784,5.5196342,19.289675,-31.488564,10.973873,-18.301022,-31.63034,17.50165,20.598038,24.39862,-14.708918,30.586197,-3.8798828,20.294455,26.531494,38.22162,-14.183794,29.187126,31.903572,9.417885,42.374653,-22.352558,16.209476,-39.179184,-47.635124,37.796104,47.12953,62.62024,-28.892712,59.773323,28.02369,40.66691,41.521996,-95.98238,61.976616,-59.971634,-111.8342,6.547081,47.98219,136.25006,-74.65985,80.56577,92.22276,40.66691,41.521996,-95.98238,61.976616,-59.971634,-111.8342,4.156166,-71.65924,-65.97279,-43.90987,2.2318497,-78.54126,9.610405,-109.24994,-66.11457,-78.38812,4.8874817,-84.85931,triangle
445,santosh_003.png,38.036263,-12.379128,-64.91034,2.4239197,21.75488,1.9626732,2.8333092,-20.224066,-21.545464,3.805584,19.706308,-37.775814,8.962791,-17.853008,-39.06658,17.023333,22.055029,13.837021,-15.574629,31.308157,-2.4901638,17.801651,25.219929,28.578114,-14.402157,29.497627,37.045624,6.2295036,41.46119,-35.81314,11.796101,-38.077072,-60.612045,34.82498,47.27496,42.415134,-29.976786,60.805782,34.555458,37.926376,40.07026,-106.56453,56.171745,-61.4444,-119.681335,3.128109,48.66589,113.16653,-74.35243,84.17311,93.624756,37.926376,40.07026,-106.56453,56.171745,-61.4444,-119.681335,0.89321136,-71.42456,-57.371166,-44.792908,1.7839088,-61.872314,6.050419,-108.98387,-58.661934,-76.99672,6.0616074,-53.404804,triangle
446,santosh_004.png,37.8507,-12.935398,-64.87078,3.2189064,22.418652,-0.48765564,3.6927986,-19.05831,-16.756432,4.123764,17.68165,-37.15008,10.027107,-19.05606,-31.338669,16.947958,22.143652,9.004421,-16.26024,31.236862,0.41961098,18.389647,25.052649,27.46463,-13.118345,27.512238,39.399628,7.3426704,40.100304,-37.637737,13.719906,-38.114372,-48.0951,35.337605,47.1963,36.46905,-29.378586,58.7491,39.819237,38.85675,37.96599,-108.29646,57.90723,-61.850853,-107.17795,3.8235245,49.330612,107.12778,-73.56591,82.48558,98.902084,38.85675,37.96599,-108.29646,57.90723,-61.850853,-107.17795,1.0140038,-70.53848,-44.02167,-45.34133,1.6338596,-47.91358,6.917347,-107.27619,-38.21026,-76.84932,4.0934486,-35.97859,triangle
447,santosh_005.png,37.911266,-12.756801,-61.022358,3.3862534,22.789772,1.5408516,3.5394897,-19.824604,-17.5112,3.724697,18.378744,-38.598003,9.312538,-18.535885,-33.810623,16.519108,22.429455,13.118387,-16.81288,31.184772,1.4204807,18.675295,25.234373,28.68312,-13.215534,27.709538,43.127502,7.1109505,41.168518,-37.05715,12.852028,-38.36049,-51.321823,35.1944,47.663826,41.801506,-30.028414,58.89431,44.54798,38.580933,38.761242,-103.42152,57.20458,-61.466816,-107.002174,3.7244186,50.071102,108.16587,-74.38097,82.00064,100.22833,38.580933,38.761242,-103.42152,57.20458,-61.466816,-107.002174,0.76779175,-71.24627,-51.303326,-45.6,0.82248116,-54.63319,6.355633,-108.1609,-46.515945,-77.49083,3.2976456,-40.18881,triangle
448,santosh_006.png,38.306705,-11.515039,-72.0795,3.4113731,23.153458,5.3307953,1.9621315,-20.651604,-15.487846,6.3631973,17.601063,-32.90417,9.887096,-19.532932,-35.59471,17.395164,23.91679,5.264,-17.727404,32.573494,1.5242462,18.945133,26.032383,27.026962,-12.693247,28.880692,44.482048,9.77457,40.75452,-27.573376,11.849228,-40.184536,-51.082558,36.340298,49.949173,32.290962,-30.42065,61.454185,46.006294,41.172646,39.360195,-105.11444,57.064564,-61.82029,-117.70049,4.9422226,51.3435,109.83203,-75.63599,83.089935,112.62423,41.172646,39.360195,-105.11444,57.064564,-61.82029,-117.70049,0.05195999,-72.20038,-46.865498,-47.43863,0.50281906,-40.70974,3.575859,-109.334366,-49.556038,-79.07701,3.3511276,-23.254652,triangle
449,santosh_008.png,-28.637371,-27.926712,-47.697556,1.3183308,-26.205532,-21.934486,-2.0818367,24.80861,2.1426525,1.5244122,-9.665707,-19.384262,-6.187908,18.964354,-31.797342,14.6240635,27.995586,-0.9048805,-18.654274,25.719183,0.42030525,11.57188,26.194895,44.086636,-18.304485,24.30461,11.560484,2.842743,-35.87124,-41.31875,-8.269745,43.772964,-29.65469,26.195944,54.190483,43.181755,-36.95876,50.023792,11.980789,-25.1963,-71.985306,-88.744385,-37.505444,24.03361,-77.62416,54.234985,90.30455,90.60739,-7.7230606,69.763145,59.950264,-25.1963,-71.985306,-88.744385,-37.505444,24.03361,-77.62416,-12.7621975,70.127556,59.817993,-41.44371,0.46229553,37.60988,-20.474518,98.757614,47.404915,-71.320076,-1.42799,5.083725,triangle
450,santosh_009.png,-34.66696,-19.954996,-80.150314,0.99264526,-26.1978,-10.956947,-2.4403114,27.17347,2.2982178,-7.0441933,-22.723618,-25.457024,-3.344204,18.605669,-26.720177,14.6158695,30.314058,-12.947096,-19.341993,27.543186,-7.163164,12.38446,28.86527,62.156876,-17.471203,27.656265,13.682339,-6.051548,-48.921417,-36.41397,-5.7845154,45.77914,-24.421959,27.00033,59.17933,49.209778,-36.813194,55.19945,6.5191746,-45.873432,-79.33416,-108.168465,-35.29655,36.28189,-112.968094,66.82221,89.59207,120.96427,-7.301159,64.6967,95.06531,-45.873432,-79.33416,-108.168465,-35.29655,36.28189,-112.968094,-6.752243,79.66947,32.012245,-47.586994,2.6118336,41.332653,-3.0522537,120.99876,30.749092,-77.44266,1.4028282,-7.141882,triangle
451,santosh_010.png,-26.484655,-29.97604,-86.87082,0.49209404,-24.381027,-0.33039093,-3.2242699,26.007557,1.9049606,-1.781683,-21.675537,10.622719,-3.8359718,19.593704,-26.063217,14.672944,28.409504,15.335103,-18.820955,25.607512,-10.062292,12.130795,27.052803,50.169556,-15.420181,25.279087,8.802218,-1.2895889,-46.056564,10.292328,-7.0602417,45.60126,-24.158257,26.803738,55.462307,65.50466,-34.241135,50.8866,-1.2600737,-27.475334,-83.17543,-75.47437,-33.843807,22.768044,-112.1332,52.989483,92.58117,151.27136,-7.457569,73.71982,86.71487,-27.475334,-83.17543,-75.47437,-33.843807,22.768044,-112.1332,-17.13917,67.8664,26.186714,-46.318882,0.39017868,0.76220775,-19.193459,109.13564,-10.499222,-73.86986,-1.3835373,-40.60513,triangle
452,santosh_011.png,-37.081017,-10.586006,-154.68315,4.663931,-29.416351,-18.575958,-4.5655174,28.531967,38.87594,1.8082047,-26.349323,-60.742096,-4.741131,21.074528,3.9575348,14.451892,36.9581,-12.749165,-21.369152,31.73122,2.774889,13.896004,33.18064,68.73318,-20.789726,32.191353,17.856092,6.4721355,-55.765675,-79.318054,-9.306648,49.606495,42.833473,28.347897,70.13874,55.984013,-42.15888,63.922573,20.630981,-35.321377,-77.23089,-227.65717,-41.675175,49.899696,-118.19371,70.1414,91.60396,204.32312,-9.790352,63.62937,181.65817,-35.321377,-77.23089,-227.65717,-41.675175,49.899696,-118.19371,-16.624403,87.278854,87.057,-52.640984,2.3452377,57.81723,-23.173738,134.7027,151.75662,-87.32671,1.3559494,6.9401436,triangle
453,santosh_012.png,-36.420174,-13.54893,-138.05832,4.929714,-29.590935,-16.453888,-3.5344086,26.923872,29.309906,0.82699966,-25.523678,-50.536987,-4.041416,21.009315,1.1145248,15.6684265,36.506107,15.038492,-19.957602,34.471603,2.6372986,13.848864,33.332962,81.72639,-18.490166,30.193104,16.491425,5.756714,-55.114613,-66.990875,-7.5758247,47.933186,30.42443,29.51729,69.83907,96.76488,-38.44777,64.6647,19.128723,-36.6457,-80.147934,-198.92964,-38.013756,45.868652,-113.75345,71.91971,94.87239,228.70364,-8.009834,66.72924,163.3066,-36.6457,-80.147934,-198.92964,-38.013756,45.868652,-113.75345,-15.818821,87.12762,68.85486,-54.945206,5.609516,22.928984,-20.687237,133.66061,120.50637,-87.28424,2.469658,-42.30598,triangle
454,santosh_013.png,-35.613525,-14.197369,-141.24933,3.8111706,-28.131123,-4.075897,-4.6289825,27.870415,30.151947,0.465353,-25.708012,-39.130936,-4.067093,20.72914,4.5047836,16.002037,38.61537,29.865322,-19.015633,33.74375,-2.0535812,14.227423,32.777416,78.4237,-19.528502,31.514252,10.14176,4.2765236,-53.839134,-43.206833,-8.696075,48.599552,34.65673,30.229458,71.39279,108.28902,-38.544132,65.258,8.088179,-37.495552,-80.18072,-175.37831,-38.151054,46.546402,-115.670456,72.00153,97.734375,240.46051,-9.089153,67.31116,158.41537,-37.495552,-80.18072,-175.37831,-38.151054,46.546402,-115.670456,-16.888384,86.547134,49.022446,-55.782993,1.38554,1.0314054,-21.42083,132.98428,92.658165,-89.53892,0.12237549,-67.250534,triangle
455,santosh_014.png,-36.005856,-13.884146,-140.15662,4.67803,-29.05926,-2.3830261,-3.315277,27.607925,30.379951,0.3750267,-26.146584,-40.646286,-4.543907,19.885035,3.6792526,16.682028,37.786034,16.608604,-19.65773,33.18735,3.5525436,14.351561,33.260143,77.456985,-19.116299,30.987595,14.871349,5.0530567,-55.20584,-43.029312,-7.8591843,47.49296,34.059204,31.033588,71.04617,94.06559,-38.77403,64.17495,18.423893,-36.899483,-81.131294,-173.38466,-37.918354,45.650116,-115.8987,72.98613,96.97163,224.42093,-8.714859,66.01779,168.38179,-36.899483,-81.131294,-173.38466,-37.918354,45.650116,-115.8987,-15.262888,87.75764,45.45318,-55.50271,2.4091682,19.236694,-20.181822,133.78926,89.77872,-88.970566,0.13661957,-43.34894,triangle
456,santosh_015.png,-36.812576,-15.647175,-80.260956,0.5248375,1.8433752,4.1124268,0.5069046,-4.666272,35.589478,-1.2250214,2.2072773,-11.057716,-0.5570564,-0.5257282,11.402316,18.088375,34.068653,-0.4234829,-24.744915,28.131338,-20.452465,13.134401,31.991333,42.77979,-17.23753,33.8517,-2.1455355,-0.70018387,4.0506525,-6.9452896,-0.050151825,-5.1920004,46.991795,31.222775,66.05998,42.356308,-41.982445,61.983036,-22.598,-42.33067,-11.001389,-85.42023,-32.04482,-21.434309,-35.055183,72.85326,81.11203,120.831245,-9.987778,78.22535,59.44898,-42.33067,-11.001389,-85.42023,-32.04482,-21.434309,-35.055183,-3.2313347,-5.428975,75.790764,-55.68251,-3.6663742,27.856768,-2.5633698,-8.161981,98.25079,-86.05444,-1.8060074,-17.068556,triangle
